time,open,high,low,close,volume
1.58E+09,7244.34,7249.99,7224.92,7239.93,389.454506
1.58E+09,7239.93,7248.78,7232.72,7244.73,391.892027
1.58E+09,7244.76,7244.97,7232.87,7233,130.031268
1.58E+09,7233,7243.6,7232.99,7236.83,157.832766
1.58E+09,7237.02,7246.42,7232.02,7244.71,148.273841
1.58E+09,7243.83,7246.72,7235.23,7236.28,189.714522
1.58E+09,7235.22,7235.22,7225.17,7234.52,174.193594
1.58E+09,7234.56,7243.39,7228.08,7240.67,99.51135
1.58E+09,7240.8,7241,7226.51,7232.4,102.887312
1.58E+09,7232.36,7236.97,7226,7227.72,128.981017
1.58E+09,7227.83,7237.36,7227.38,7228.47,89.729253
1.58E+09,7228.45,7232.7,7225.49,7229.48,96.149055
1.58E+09,7229.48,7236.84,7229.17,7231.9,105.840129
1.58E+09,7231.9,7241.56,7224.68,7239.4,111.44169
1.58E+09,7239.08,7242.98,7231.04,7235.11,79.215192
1.58E+09,7235.11,7238.75,7229.7,7236.73,95.337163
1.58E+09,7237.26,7242.75,7228,7233.39,107.878779
1.58E+09,7233.28,7236.87,7227.5,7229.84,66.104272
1.58E+09,7230.27,7236.55,7227,7234.15,51.98392
1.58E+09,7234.22,7238.23,7231.25,7233.17,59.487107
1.58E+09,7233.32,7234.49,7213,7223.5,193.128835
1.58E+09,7223.5,7228.72,7214.68,7215.78,102.029496
1.58E+09,7215.38,7215.38,7191,7196.39,243.901149
1.58E+09,7196.92,7207.77,7186,7197.99,229.970931
1.58E+09,7197.62,7199,7175.15,7184.68,420.908323
1.58E+09,7184.66,7198,7178.95,7195.4,145.613938
1.58E+09,7194.84,7197.98,7182.39,7193.8,138.239726
1.58E+09,7193.8,7204.17,7192.7,7200.85,106.488173
1.58E+09,7200.77,7200.99,7185.46,7195.38,117.104017
1.58E+09,7195.11,7200.93,7194.41,7198.69,73.09492
1.58E+09,7198.68,7207.61,7197.76,7207.45,93.764459
1.58E+09,7207.05,7212.5,7203.96,7211.02,107.388981
1.58E+09,7211.04,7211.16,7197.14,7197.86,90.554664
1.58E+09,7197.4,7200,7188.68,7190.18,101.931944
1.58E+09,7190.19,7195.62,7186.42,7189.76,102.876871
1.58E+09,7189.76,7194.9,7185.11,7190.99,107.29666
1.58E+09,7190.99,7191,7158.37,7169.25,662.569817
